DATE,DEXMXUS
2012-10-04,12.7550
2012-10-05,12.7054
2012-10-08,.
2012-10-09,12.8889
2012-10-10,12.9230
2012-10-11,12.8901
2012-10-12,12.8925
2012-10-15,12.8165
2012-10-16,12.8103
2012-10-17,12.8001
2012-10-18,12.8271
2012-10-19,12.8605
2012-10-22,12.8594
2012-10-23,12.9810
2012-10-24,12.9997
2012-10-25,12.9815
2012-10-26,13.0198
2012-10-29,13.0925
2012-10-30,13.0440
2012-10-31,13.0877
2012-11-01,13.0370
2012-11-02,12.9808
2012-11-05,13.0486
2012-11-06,12.9652
2012-11-07,13.0639
2012-11-08,13.1158
2012-11-09,13.1763
2012-11-12,.
2012-11-13,13.2206
2012-11-14,13.2225
2012-11-15,13.2531
2012-11-16,13.1831
2012-11-19,13.0601
2012-11-20,13.0145
2012-11-21,13.0500
2012-11-22,.
2012-11-23,12.9822
2012-11-26,13.0055
2012-11-27,12.9766
2012-11-28,13.0273
2012-11-29,12.9775
2012-11-30,12.9171
2012-12-03,12.9255
2012-12-04,12.9596
2012-12-05,12.9260
2012-12-06,12.9076
2012-12-07,12.8503
2012-12-10,12.7982
2012-12-11,12.7516
2012-12-12,12.7332
2012-12-13,12.8003
2012-12-14,12.7760
2012-12-17,12.7537
2012-12-18,12.7202
2012-12-19,12.7310
2012-12-20,12.7780
2012-12-21,12.9322
2012-12-24,12.9848
2012-12-25,.
2012-12-26,13.0100
2012-12-27,13.0125
2012-12-28,12.9880
2012-12-31,12.9635
2013-01-01,.
2013-01-02,12.7600
2013-01-03,12.7452
2013-01-04,12.7513
2013-01-07,12.7728
2013-01-08,12.7891
2013-01-09,12.7460
2013-01-10,12.6452
2013-01-11,12.6591
2013-01-14,12.6368
2013-01-15,12.6471
2013-01-16,12.6291
2013-01-17,12.5857
2013-01-18,12.6568
2013-01-21,.
2013-01-22,12.6746
2013-01-23,12.6587
2013-01-24,12.6208
2013-01-25,12.6992
2013-01-28,12.7723
2013-01-29,12.6901
2013-01-30,12.7491
2013-01-31,12.7344
2013-02-01,12.6356
2013-02-04,12.7100
2013-02-05,12.6260
2013-02-06,12.6731
2013-02-07,12.7381
2013-02-08,12.7271
2013-02-11,12.7556
2013-02-12,12.7326
2013-02-13,12.7236
2013-02-14,12.6965
2013-02-15,12.6883
2013-02-18,.
2013-02-19,12.6681
2013-02-20,12.6821
2013-02-21,12.7543
2013-02-22,12.7480
2013-02-25,12.7287
2013-02-26,12.8798
2013-02-27,12.8264
2013-02-28,12.7788
2013-03-01,12.7956
2013-03-04,12.7700
2013-03-05,12.7401
2013-03-06,12.7420
2013-03-07,12.7845
2013-03-08,12.6525
2013-03-11,12.5470
2013-03-12,12.4502
2013-03-13,12.3971
2013-03-14,12.4476
2013-03-15,12.4325
2013-03-18,12.4297
2013-03-19,12.4452
2013-03-20,12.3950
2013-03-21,12.3592
2013-03-22,12.3714
2013-03-25,12.3605
2013-03-26,12.3453
2013-03-27,12.3786
2013-03-28,12.3397
2013-03-29,12.3155
2013-04-01,12.3404
2013-04-02,12.2775
2013-04-03,12.3205
2013-04-04,12.3381
2013-04-05,12.2390
2013-04-08,12.1583
2013-04-09,12.1283
2013-04-10,12.1156
2013-04-11,12.0680
2013-04-12,12.0871
2013-04-15,12.1729
2013-04-16,12.1650
2013-04-17,12.2350
2013-04-18,12.2690
2013-04-19,12.2320
2013-04-22,12.3071
2013-04-23,12.2437
2013-04-24,12.2850
2013-04-25,12.1175
2013-04-26,12.1786
2013-04-29,12.1240
2013-04-30,12.1323
2013-05-01,12.2246
2013-05-02,12.1540
2013-05-03,12.0880
2013-05-06,12.1065
2013-05-07,12.0750
2013-05-08,12.0308
2013-05-09,11.9760
2013-05-10,12.1313
2013-05-13,12.1425
2013-05-14,12.1525
2013-05-15,12.2316
2013-05-16,12.2421
2013-05-17,12.3153
2013-05-20,12.3355
2013-05-21,12.3225
2013-05-22,12.3185
2013-05-23,12.4651
2013-05-24,12.5404
2013-05-27,.
2013-05-28,12.5387
2013-05-29,12.6373
2013-05-30,12.7778
2013-05-31,12.7791
2013-06-03,12.7900
2013-06-04,12.7240
2013-06-05,12.8296
2013-06-06,12.9000
2013-06-07,12.7386
2013-06-10,12.8535
2013-06-11,12.8650
2013-06-12,12.8449
2013-06-13,12.7795
2013-06-14,12.6980
2013-06-17,12.7776
2013-06-18,12.8845
2013-06-19,12.8721
2013-06-20,13.4050
2013-06-21,13.4147
2013-06-24,13.3945
2013-06-25,13.2570
2013-06-26,13.2150
2013-06-27,13.0365
2013-06-28,12.9925
2013-07-01,12.9000
2013-07-02,12.9790
2013-07-03,13.0310
2013-07-04,.
2013-07-05,13.0440
2013-07-08,12.9490
2013-07-09,12.8675
2013-07-10,12.9475
2013-07-11,12.8475
2013-07-12,12.8295
2013-07-15,12.7390
2013-07-16,12.6280
2013-07-17,12.5310
2013-07-18,12.5375
2013-07-19,12.5525
2013-07-22,12.5040
2013-07-23,12.5125
2013-07-24,12.6425
2013-07-25,12.6550
2013-07-26,12.7120
2013-07-29,12.7340
2013-07-30,12.7540
2013-07-31,12.8570
2013-08-01,12.8240
2013-08-02,12.6805
2013-08-05,12.6765
2013-08-06,12.6440
2013-08-07,12.6900
2013-08-08,12.6170
2013-08-09,12.6010
2013-08-12,12.5620
2013-08-13,12.7515
2013-08-14,12.7205
2013-08-15,12.8335
2013-08-16,12.8685
2013-08-19,12.9900
2013-08-20,12.9795
2013-08-21,13.1700
2013-08-22,13.1555
2013-08-23,12.9930
2013-08-26,13.1420
2013-08-27,13.3145
2013-08-28,13.2295
2013-08-29,13.2850
2013-08-30,13.3355
2013-09-02,.
2013-09-03,13.4330
2013-09-04,13.2930
2013-09-05,13.3990
2013-09-06,13.1775
2013-09-09,13.1530
2013-09-10,13.1420
2013-09-11,13.0870
2013-09-12,13.0970
2013-09-13,13.0490
2013-09-16,12.9300
2013-09-17,12.9180
2013-09-18,12.9700
2013-09-19,12.7380
2013-09-20,12.7770
2013-09-23,12.7990
2013-09-24,12.8605
2013-09-25,12.9340
2013-09-26,13.0465
2013-09-27,13.1465
2013-09-30,13.1550
2013-10-01,13.1771
2013-10-02,13.1530
2013-10-03,13.2465
2013-10-04,13.0855
2013-10-07,13.0880
2013-10-08,13.1520
2013-10-09,13.2020
2013-10-10,13.0700
2013-10-11,13.0475
2013-10-14,.
2013-10-15,12.9485
2013-10-16,12.8585
2013-10-17,12.7665
2013-10-18,12.8010
2013-10-21,12.9590
2013-10-22,12.8610
2013-10-23,12.9335
2013-10-24,12.9770
2013-10-25,12.8750
2013-10-28,12.8625
2013-10-29,12.8740
2013-10-30,12.8765
2013-10-31,12.9995
2013-11-01,13.0815
2013-11-04,12.9855
2013-11-05,13.1400
2013-11-06,13.1495
2013-11-07,13.1975
2013-11-08,13.2430
2013-11-11,.
2013-11-12,13.1980
2013-11-13,13.0850
2013-11-14,13.0070
2013-11-15,12.9505
2013-11-18,12.8710
2013-11-19,12.8965
2013-11-20,12.9805
2013-11-21,13.0635
2013-11-22,12.9985
2013-11-25,13.0130
2013-11-26,13.0665
2013-11-27,13.0960
2013-11-28,.
2013-11-29,13.1110
2013-12-02,13.2030
2013-12-03,13.2165
2013-12-04,13.1020
2013-12-05,13.0185
2013-12-06,12.9380
2013-12-09,12.8505
2013-12-10,12.8850
2013-12-11,12.9225
2013-12-12,13.0380
2013-12-13,12.9575
2013-12-16,12.9450
2013-12-17,12.9530
2013-12-18,12.9925
2013-12-19,12.9710
2013-12-20,12.9475
2013-12-23,12.9725
2013-12-24,13.0190
2013-12-25,.
2013-12-26,13.0555
2013-12-27,13.0730
2013-12-30,13.0490
2013-12-31,13.0980
2014-01-01,.
2014-01-02,13.1155
2014-01-03,13.1055
2014-01-06,13.0930
2014-01-07,13.0450
2014-01-08,13.0905
2014-01-09,13.1550
2014-01-10,12.9965
2014-01-13,13.0135
2014-01-14,13.0865
2014-01-15,13.1640
2014-01-16,13.3115
2014-01-17,13.2680
2014-01-20,.
2014-01-21,13.2970
2014-01-22,13.3180
2014-01-23,13.3785
2014-01-24,13.4560
2014-01-27,13.4450
2014-01-28,13.3135
2014-01-29,13.3415
2014-01-30,13.3105
2014-01-31,13.3585
2014-02-03,13.5090
2014-02-04,13.3605
2014-02-05,13.3375
2014-02-06,13.2175
2014-02-07,13.3305
2014-02-10,13.3035
2014-02-11,13.2845
2014-02-12,13.3125
2014-02-13,13.3380
2014-02-14,13.2505
2014-02-17,.
2014-02-18,13.2285
2014-02-19,13.2720
2014-02-20,13.2935
2014-02-21,13.2710
2014-02-24,13.2035
2014-02-25,13.2110
2014-02-26,13.3175
2014-02-27,13.2960
2014-02-28,13.2255
2014-03-03,13.3315
2014-03-04,13.2820
2014-03-05,13.2520
2014-03-06,13.1425
2014-03-07,13.1740
2014-03-10,13.2200
2014-03-11,13.2325
2014-03-12,13.2700
2014-03-13,13.2290
2014-03-14,13.2275
2014-03-17,13.1975
2014-03-18,13.1670
2014-03-19,13.1685
2014-03-20,13.2625
2014-03-21,13.2200
2014-03-24,13.1945
2014-03-25,13.1415
2014-03-26,13.1260
2014-03-27,13.0680
2014-03-28,13.0880
2014-03-31,13.0560
2014-04-01,13.0265
2014-04-02,13.1005
2014-04-03,13.1335
2014-04-04,13.0265
2014-04-07,13.0090
2014-04-08,12.9500
2014-04-09,13.0525
2014-04-10,13.0455
2014-04-11,13.0740
2014-04-14,13.0510
2014-04-15,13.0960
2014-04-16,13.0545
2014-04-17,13.0565
2014-04-18,13.0425
2014-04-21,13.0400
2014-04-22,13.0500
2014-04-23,13.0920
2014-04-24,13.0955
2014-04-25,13.1350
2014-04-28,13.1425
2014-04-29,13.1155
2014-04-30,13.0835
2014-05-01,13.0525
2014-05-02,12.9985
2014-05-05,13.0080
2014-05-06,13.0025
2014-05-07,12.9800
2014-05-08,12.9455
2014-05-09,12.9860
2014-05-12,12.9575
2014-05-13,12.9260
2014-05-14,12.8850
2014-05-15,12.9745
2014-05-16,12.9220
2014-05-19,12.8945
2014-05-20,12.9365
2014-05-21,12.9150
2014-05-22,12.8815
2014-05-23,12.8630
2014-05-26,.
2014-05-27,12.8870
2014-05-28,12.8710
2014-05-29,12.8455
2014-05-30,12.8605
2014-06-02,12.9110
2014-06-03,12.9375
2014-06-04,12.9460
2014-06-05,12.8765
2014-06-06,12.9070
2014-06-09,12.9880
2014-06-10,13.0435
2014-06-11,13.0295
2014-06-12,12.9860
2014-06-13,13.0215
2014-06-16,13.0264
2014-06-17,13.0910
2014-06-18,13.0660
2014-06-19,12.9955
2014-06-20,13.0065
2014-06-23,12.9950
2014-06-24,13.0195
2014-06-25,13.0195
2014-06-26,13.0200
2014-06-27,13.0010
2014-06-30,12.9695
2014-07-01,12.9455
2014-07-02,12.9625
2014-07-03,12.9665
2014-07-04,.
2014-07-07,13.0030
2014-07-08,13.0020
2014-07-09,12.9725
2014-07-10,12.9985
2014-07-11,12.9820
2014-07-14,12.9773
2014-07-15,12.9735
2014-07-16,12.9350
2014-07-17,12.9700
2014-07-18,12.9610
2014-07-21,12.9685
2014-07-22,12.9355
2014-07-23,12.9260
2014-07-24,12.9550
2014-07-25,12.9500
2014-07-28,12.9875
2014-07-29,13.0655
2014-07-30,13.1375
2014-07-31,13.2370
2014-08-01,13.2140
2014-08-04,13.1980
2014-08-05,13.2810
2014-08-06,13.2545
2014-08-07,13.2665
2014-08-08,13.2340
2014-08-11,13.1920
2014-08-12,13.1700
2014-08-13,13.1060
2014-08-14,13.0710
2014-08-15,13.1015
2014-08-18,13.0495
2014-08-19,13.0570
2014-08-20,13.0825
2014-08-21,13.0935
2014-08-22,13.1375
2014-08-25,13.1305
2014-08-26,13.1050
2014-08-27,13.0850
2014-08-28,13.1175
2014-08-29,13.0690
2014-09-01,.
2014-09-02,13.1310
2014-09-03,13.0915
2014-09-04,13.1115
2014-09-05,13.0680
2014-09-08,13.0755
2014-09-09,13.2040
2014-09-10,13.2090
2014-09-11,13.2120
2014-09-12,13.2485
2014-09-15,13.2315
2014-09-16,13.1540
2014-09-17,13.1805
2014-09-18,13.2355
2014-09-19,13.2390
2014-09-22,13.2595
2014-09-23,13.2925
2014-09-24,13.2990
2014-09-25,13.3800
2014-09-26,13.4445
2014-09-29,13.4823
2014-09-30,13.4270
2014-10-01,13.4610
2014-10-02,13.4100
2014-10-03,13.4725
2014-10-06,13.3970
2014-10-07,13.4370
2014-10-08,13.4855
2014-10-09,13.3940
2014-10-10,13.4270
2014-10-13,.
2014-10-14,13.4015
2014-10-15,13.5615
2014-10-16,13.5605
2014-10-17,13.5155
2014-10-20,13.5365
2014-10-21,13.5060
2014-10-22,13.5430
2014-10-23,13.5240
2014-10-24,13.5290
2014-10-27,13.5727
2014-10-28,13.4880
2014-10-29,13.4150
2014-10-30,13.4300
2014-10-31,13.4825
2014-11-03,13.5405
2014-11-04,13.5930
2014-11-05,13.5935
2014-11-06,13.6205
2014-11-07,13.5625
2014-11-10,13.5475
2014-11-11,.
2014-11-12,13.5600
2014-11-13,13.6120
2014-11-14,13.5360
2014-11-17,13.5870
2014-11-18,13.5450
2014-11-19,13.6070
2014-11-20,13.6170
2014-11-21,13.6255
2014-11-24,13.6415
2014-11-25,13.6410
2014-11-26,13.7155
2014-11-27,.
2014-11-28,13.9210
2014-12-01,13.9355
2014-12-02,14.0695
2014-12-03,14.0920
2014-12-04,14.1020
2014-12-05,14.3260
2014-12-08,14.4270
2014-12-09,14.3655
2014-12-10,14.5175
2014-12-11,14.7050
2014-12-12,14.7850
2014-12-15,14.7940
2014-12-16,14.7440
2014-12-17,14.5655
2014-12-18,14.5585
2014-12-19,14.6635
2014-12-22,14.6405
2014-12-23,14.7075
2014-12-24,14.7460
2014-12-25,.
2014-12-26,.
2014-12-29,14.7125
2014-12-30,14.7230
2014-12-31,14.7500
2015-01-01,.
2015-01-02,14.8060
2015-01-05,14.9700
2015-01-06,14.8785
2015-01-07,14.7875
2015-01-08,14.6095
2015-01-09,14.5765
2015-01-12,14.6370
2015-01-13,14.5755
2015-01-14,14.5740
2015-01-15,14.5920
2015-01-16,14.6110
2015-01-19,.
2015-01-20,14.6465
2015-01-21,14.7250
2015-01-22,14.6015
2015-01-23,14.6400
2015-01-26,14.5640
2015-01-27,14.5775
2015-01-28,14.6855
2015-01-29,14.8805
2015-01-30,15.0050
2015-02-02,14.8815
2015-02-03,14.7515
2015-02-04,14.7935
2015-02-05,14.7480
2015-02-06,14.9175
2015-02-09,14.8090
2015-02-10,14.9530
2015-02-11,15.1025
2015-02-12,14.8905
2015-02-13,14.8730
2015-02-16,.
2015-02-17,14.8850
2015-02-18,14.9610
2015-02-19,14.9370
2015-02-20,15.0625
2015-02-23,15.0780
2015-02-24,14.9755
2015-02-25,14.9190
2015-02-26,14.9465
2015-02-27,14.9390
2015-03-02,14.9895
2015-03-03,14.9350
2015-03-04,15.0825
2015-03-05,15.1810
2015-03-06,15.4480
2015-03-09,15.4635
2015-03-10,15.5815
2015-03-11,15.4610
2015-03-12,15.3660
2015-03-13,15.4985
2015-03-16,15.4225
2015-03-17,15.4250
2015-03-18,15.4285
2015-03-19,15.3055
2015-03-20,15.0500
2015-03-23,14.9565
2015-03-24,14.9450
2015-03-25,14.9330
2015-03-26,15.0855
2015-03-27,15.1720
2015-03-30,15.2490
2015-03-31,15.2450
2015-04-01,15.1130
2015-04-02,15.0635
2015-04-03,14.8025
2015-04-06,14.8225
2015-04-07,14.9200
2015-04-08,14.9065
2015-04-09,15.0550
2015-04-10,15.1670
2015-04-13,15.3110
2015-04-14,15.2135
2015-04-15,15.3610
2015-04-16,15.2160
2015-04-17,15.3190
2015-04-20,15.3940
2015-04-21,15.3810
2015-04-22,15.4275
2015-04-23,15.3305
2015-04-24,15.3825
2015-04-27,15.3175
2015-04-28,15.2185
2015-04-29,15.1680
2015-04-30,15.3855
2015-05-01,15.5650
2015-05-04,15.5120
2015-05-05,15.3410
2015-05-06,15.2945
2015-05-07,15.3325
2015-05-08,15.1210
2015-05-11,15.2855
2015-05-12,15.2980
2015-05-13,15.2385
2015-05-14,15.1160
2015-05-15,14.9970
2015-05-18,15.1280
2015-05-19,15.1910
2015-05-20,15.1900
2015-05-21,15.2580
2015-05-22,15.2915
2015-05-25,.
2015-05-26,15.3310
2015-05-27,15.3570
2015-05-28,15.3765
2015-05-29,15.3688
2015-06-01,15.4685
2015-06-02,15.4345
2015-06-03,15.4555
2015-06-04,15.5575
2015-06-05,15.6925
2015-06-08,15.6735
2015-06-09,15.5530
2015-06-10,15.4610
2015-06-11,15.3990
2015-06-12,15.3975
2015-06-15,15.4190
2015-06-16,15.4230
2015-06-17,15.4300
2015-06-18,15.2710
2015-06-19,15.3440
2015-06-22,15.3265
2015-06-23,15.3970
2015-06-24,15.4450
2015-06-25,15.4860
2015-06-26,15.5630
2015-06-29,15.6555
2015-06-30,15.6902
2015-07-01,15.7780
2015-07-02,15.6895
2015-07-03,.
2015-07-06,15.7430
2015-07-07,15.8330
2015-07-08,15.8110
2015-07-09,15.7940
2015-07-10,15.7305
2015-07-13,15.7295
2015-07-14,15.6715
2015-07-15,15.7740
2015-07-16,15.7985
2015-07-17,15.9160
2015-07-20,15.9885
2015-07-21,15.9565
2015-07-22,16.1065
2015-07-23,16.1325
2015-07-24,16.2265
2015-07-27,16.2665
2015-07-28,16.2565
2015-07-29,16.1945
2015-07-30,16.4755
2015-07-31,16.0610
2015-08-03,16.1015
2015-08-04,16.1660
2015-08-05,16.3775
2015-08-06,16.3615
2015-08-07,16.1780
2015-08-10,16.1535
2015-08-11,16.3335
2015-08-12,16.2960
2015-08-13,16.3735
2015-08-14,16.3655
2015-08-17,16.3995
2015-08-18,16.4220
2015-08-19,16.5260
2015-08-20,16.6630
2015-08-21,16.9250
2015-08-24,17.0825
2015-08-25,17.0080
2015-08-26,17.0890
2015-08-27,16.8815
2015-08-28,16.7800
2015-08-31,16.7315
2015-09-01,16.8775
2015-09-02,16.9415
2015-09-03,16.7850
2015-09-04,16.8620
2015-09-07,.
2015-09-08,16.7840
2015-09-09,16.8015
2015-09-10,16.7575
2015-09-11,16.8230
2015-09-14,16.7955
2015-09-15,16.7680
2015-09-16,16.5680
2015-09-17,16.5880
2015-09-18,16.5615
2015-09-21,16.6925
2015-09-22,16.8790
2015-09-23,17.1040
2015-09-24,17.0620
2015-09-25,16.9630
2015-09-28,17.0115
2015-09-29,17.0895
2015-09-30,16.8980
2015-10-01,16.8915
2015-10-02,16.8115
2015-10-05,16.6990
2015-10-06,16.6820
2015-10-07,16.5735
2015-10-08,16.5015
2015-10-09,16.4125
2015-10-12,.
2015-10-13,16.5680
2015-10-14,16.5715
2015-10-15,16.4280
2015-10-16,16.3820
2015-10-19,16.5225
2015-10-20,16.5715
2015-10-21,16.6650
2015-10-22,16.5135
2015-10-23,16.5380
2015-10-26,16.4900
2015-10-27,16.5525
2015-10-28,16.4440
2015-10-29,16.6155
2015-10-30,16.5300
2015-11-02,16.4710
2015-11-03,16.3730
2015-11-04,16.5245
2015-11-05,16.5815
2015-11-06,16.8430
2015-11-09,16.8540
2015-11-10,16.7625
2015-11-11,.
2015-11-12,16.7320
2015-11-13,16.6965
2015-11-16,16.8145
2015-11-17,16.7700
2015-11-18,16.7655
2015-11-19,16.5700
2015-11-20,16.5080
2015-11-23,16.5240
2015-11-24,16.4570
2015-11-25,16.5450
2015-11-26,.
2015-11-27,16.5885
2015-11-30,16.6005
2015-12-01,16.5305
2015-12-02,16.5880
2015-12-03,16.7180
2015-12-04,16.6555
2015-12-07,16.9000
2015-12-08,17.0245
2015-12-09,17.0505
2015-12-10,17.0945
2015-12-11,17.3570
2015-12-14,17.3580
2015-12-15,17.1490
2015-12-16,17.1800
2015-12-17,17.1190
2015-12-18,16.9930
2015-12-21,17.1640
2015-12-22,17.1855
2015-12-23,17.1865
2015-12-24,17.2760
2015-12-25,.
2015-12-28,17.2610
2015-12-29,17.2065
2015-12-30,17.3390
2015-12-31,17.1950
2016-01-01,.
2016-01-04,17.3600
2016-01-05,17.3595
2016-01-06,17.4360
2016-01-07,17.6525
2016-01-08,17.9145
2016-01-11,17.9560
2016-01-12,17.9230
2016-01-13,17.8595
2016-01-14,17.8930
2016-01-15,18.2475
2016-01-18,.
2016-01-19,18.1845
2016-01-20,18.5945
2016-01-21,18.4655
2016-01-22,18.4500
2016-01-25,18.5600
2016-01-26,18.4750
2016-01-27,18.3780
2016-01-28,18.3120
2016-01-29,18.2110
2016-02-01,18.2930
2016-02-02,18.4895
2016-02-03,18.3930
2016-02-04,18.2255
2016-02-05,18.3720
2016-02-08,18.6485
2016-02-09,18.8627
2016-02-10,18.8470
2016-02-11,19.1925
2016-02-12,19.0040
2016-02-15,.
2016-02-16,18.7890
2016-02-17,18.2750
2016-02-18,18.1705
2016-02-19,18.2720
2016-02-22,18.0190
2016-02-23,18.2000
2016-02-24,18.2270
2016-02-25,18.1305
2016-02-26,18.1850
2016-02-29,18.0675
2016-03-01,17.9000
2016-03-02,17.8415
2016-03-03,17.9015
2016-03-04,17.7575
2016-03-07,17.7370
2016-03-08,17.9210
2016-03-09,17.7045
2016-03-10,17.8955
2016-03-11,17.6905
2016-03-14,17.7770
2016-03-15,17.9245
2016-03-16,17.9405
2016-03-17,17.3920
2016-03-18,17.2950
2016-03-21,17.3900
2016-03-22,17.3300
2016-03-23,17.5200
2016-03-24,17.6260
2016-03-25,17.5425
2016-03-28,17.4535
2016-03-29,17.4885
2016-03-30,17.2550
2016-03-31,17.2140
2016-04-01,17.3205
2016-04-04,17.4575
2016-04-05,17.7480
2016-04-06,17.6655
2016-04-07,17.9125
2016-04-08,17.7600
2016-04-11,17.6385
2016-04-12,17.5155
2016-04-13,17.4905
2016-04-14,17.3670
2016-04-15,17.5580
2016-04-18,17.4515
2016-04-19,17.2935
2016-04-20,17.2590
2016-04-21,17.4150
2016-04-22,17.4440
2016-04-25,17.6010
2016-04-26,17.3860
2016-04-27,17.3790
2016-04-28,17.2175
2016-04-29,17.1900
2016-05-02,17.2425
2016-05-03,17.5415
2016-05-04,17.7050
2016-05-05,17.7850
2016-05-06,17.9155
2016-05-09,18.1325
2016-05-10,18.0095
2016-05-11,17.9265
2016-05-12,18.0345
2016-05-13,18.1470
2016-05-16,18.2160
2016-05-17,18.2850
2016-05-18,18.3375
2016-05-19,18.5460
2016-05-20,18.3770
2016-05-23,18.4710
2016-05-24,18.4435
2016-05-25,18.4500
2016-05-26,18.4500
2016-05-27,18.4280
2016-05-30,.
2016-05-31,18.4130
2016-06-01,18.5475
2016-06-02,18.6320
2016-06-03,18.6120
2016-06-06,18.6140
2016-06-07,18.4360
2016-06-08,18.1250
2016-06-09,18.2885
2016-06-10,18.5260
2016-06-13,18.8145
2016-06-14,18.9785
2016-06-15,18.8630
2016-06-16,18.9875
2016-06-17,18.8615
2016-06-20,18.6660
2016-06-21,18.6550
2016-06-22,18.5300
2016-06-23,18.3010
2016-06-24,18.8545
2016-06-27,19.1520
2016-06-28,18.9100
2016-06-29,18.5355
2016-06-30,18.4935
2016-07-01,18.3930
2016-07-04,.
2016-07-05,18.7805
2016-07-06,18.7535
2016-07-07,18.8785
2016-07-08,18.5615
2016-07-11,18.4915
2016-07-12,18.2935
2016-07-13,18.4020
2016-07-14,18.3240
2016-07-15,18.5190
2016-07-18,18.4800
2016-07-19,18.5355
2016-07-20,18.5820
2016-07-21,18.6150
2016-07-22,18.6140
2016-07-25,18.7560
2016-07-26,18.7902
2016-07-27,18.8715
2016-07-28,18.9085
2016-07-29,18.7610
2016-08-01,18.8325
2016-08-02,18.9150
2016-08-03,18.9005
2016-08-04,18.8450
2016-08-05,18.8685
2016-08-08,18.5785
2016-08-09,18.3800
2016-08-10,18.3510
2016-08-11,18.2640
2016-08-12,18.2500
2016-08-15,18.0450
2016-08-16,17.9750
2016-08-17,18.2765
2016-08-18,18.0575
2016-08-19,18.2525
2016-08-22,18.3165
2016-08-23,18.3730
2016-08-24,18.4955
2016-08-25,18.4385
2016-08-26,18.2950
2016-08-29,18.5625
2016-08-30,18.7850
2016-08-31,18.8490
2016-09-01,18.8260
2016-09-02,18.6440
2016-09-05,.
2016-09-06,18.3385
2016-09-07,18.3505
2016-09-08,18.6100
2016-09-09,18.8395
2016-09-12,19.0705
2016-09-13,19.1651
2016-09-14,19.2075
2016-09-15,19.2425
2016-09-16,19.6645
2016-09-19,19.6205
2016-09-20,19.8485
2016-09-21,19.8425
2016-09-22,19.5550
2016-09-23,19.7360
2016-09-26,19.8605
2016-09-27,19.4650
2016-09-28,19.5120
2016-09-29,19.3825
2016-09-30,19.3355
2016-10-03,19.3350
2016-10-04,19.2360
2016-10-05,19.2455
2016-10-06,19.2320
2016-10-07,19.3325
2016-10-10,.
2016-10-11,18.9685
2016-10-12,18.9990
2016-10-13,19.0440
2016-10-14,19.0475
2016-10-17,18.8850
2016-10-18,18.6575
2016-10-19,18.5605
2016-10-20,18.5910
2016-10-21,18.6315
2016-10-24,18.5835
2016-10-25,18.4850
2016-10-26,18.6680
2016-10-27,18.8140
2016-10-28,18.7170
2016-10-31,18.7900
2016-11-01,19.1000
2016-11-02,19.3905
2016-11-03,19.2255
2016-11-04,19.1180
2016-11-07,18.6365
2016-11-08,18.4350
2016-11-09,19.7745
2016-11-10,20.4935
2016-11-11,.
2016-11-14,20.8415
2016-11-15,20.3450
2016-11-16,20.2720
2016-11-17,20.1845
2016-11-18,20.4250
2016-11-21,20.4880
2016-11-22,20.5125
2016-11-23,20.6530
2016-11-24,.
2016-11-25,20.6505
2016-11-28,20.5740
2016-11-29,20.5950
2016-11-30,20.4565
2016-12-01,20.7375
2016-12-02,20.6130
2016-12-05,20.5725
2016-12-06,20.3750
2016-12-07,20.3280
2016-12-08,20.3765
2016-12-09,20.3330
2016-12-12,20.2230
2016-12-13,20.2560
2016-12-14,20.2295
2016-12-15,20.6140
2016-12-16,20.4170
2016-12-19,20.4120
2016-12-20,20.4305
2016-12-21,20.5100
2016-12-22,20.7095
2016-12-23,20.6110
2016-12-26,.
2016-12-27,20.7085
2016-12-28,20.7350
2016-12-29,20.6755
2016-12-30,20.6170
2017-01-02,.
2017-01-03,20.9060
2017-01-04,21.3855
2017-01-05,21.3950
2017-01-06,21.2960
2017-01-09,21.3375
2017-01-10,21.6245
2017-01-11,21.8750
2017-01-12,21.7045
2017-01-13,21.5435
2017-01-16,.
2017-01-17,21.5825
2017-01-18,21.8510
2017-01-19,21.8910
2017-01-20,.
2017-01-23,21.4355
2017-01-24,21.3840
2017-01-25,21.3110
2017-01-26,21.2950
2017-01-27,21.0245
2017-01-30,20.7530
2017-01-31,20.8355
2017-02-01,20.8155
2017-02-02,20.6260
2017-02-03,20.3565
2017-02-06,20.5170
2017-02-07,20.6415
2017-02-08,20.4990
2017-02-09,20.4155
2017-02-10,20.3135
2017-02-13,20.3250
2017-02-14,20.3450
2017-02-15,20.2900
2017-02-16,20.3405
2017-02-17,20.4615
2017-02-20,.
2017-02-21,20.4230
2017-02-22,19.9155
2017-02-23,19.7350
2017-02-24,19.8690
2017-02-27,19.8290
2017-02-28,19.9975
2017-03-01,19.8785
2017-03-02,19.9265
2017-03-03,19.5775
2017-03-06,19.5360
2017-03-07,19.5050
2017-03-08,19.6045
2017-03-09,19.7885
2017-03-10,19.6540
2017-03-13,19.5590
2017-03-14,19.6260
2017-03-15,19.4490
2017-03-16,19.1725
2017-03-17,19.1320
2017-03-20,19.0205
2017-03-21,19.0915
2017-03-22,19.0645
2017-03-23,18.9920
2017-03-24,18.8520
2017-03-27,18.8205
2017-03-28,18.8650
2017-03-29,18.8300
2017-03-30,18.6650
2017-03-31,18.8290
2017-04-03,18.7325
2017-04-04,18.8180
2017-04-05,18.7235
2017-04-06,18.7450
2017-04-07,18.6480
